OBJECTID_1,OBJECTID,STATE,COUNTY,TRACT,BLKGRP,SUM_POP100,SUM_HU100,SUM_TotPop,SUM_HispPo,SUM_NonHis,SUM_NHOneR,SUM_NH_Whi,SUM_NH_Bla,SUM_NH_AmI,SUM_NH_Asi,SUM_NH_Haw,SUM_NH_Oth,SUM_NH_2or,SUM_VAP_To,SUM_VAP_Hi,SUM_VAP_No,SUM_VAP_NH,SUM_VAP__1,SUM_VAP__2,SUM_VAP__3,SUM_VAP__4,SUM_VAP_Ha,SUM_VAP__5,SUM_VAP__6,SUM_TotHou,SUM_OccHU,SUM_Vacant,BG_ID,GEOID,BG_ID_1, Median_HHI ,No_HS,HS_Graduate,Some_College,BS_and_Higher,Shapearea,Shapelen,Percent_No_HS,Percent_HS_Graduate,Percent_Some_College,Percent_BS_and_Higher,% No HS
1194,1194,48,201,453000,3,2620,795,2620,1757,863,836,128,414,0,291,0,3,27,1705,1078,627,606,118,236,0,250,0,2,21,795,683,112,4.82015E+11,15000US482014530003,4.82015E+11," 34,191 ",283,565,341,70,7367350.523,14176.38136, 22 ,44.876886,27.084988,5.559968,22.5%
1571,1571,48,201,550900,3,7,7,7,2,5,5,5,0,0,0,0,0,0,7,2,5,5,5,0,0,0,0,0,0,7,5,2,4.82016E+11,15000US482015509003,4.82016E+11," 34,229 ",412,464,31,33,673413.0625,6538.597198, 44 ,49.361702,3.297872,3.510638,43.8%
86,86,48,201,211500,3,1703,527,1703,1613,90,87,84,2,1,0,0,0,3,1169,1100,69,66,63,2,1,0,0,0,3,527,463,64,4.82012E+11,15000US482012115003,4.82012E+11," 34,257 ",605,166,155,87,10302366.47,15559.78631, 60 ,16.386969,15.301086,8.588351,59.7%
471,471,48,201,313200,3,1540,814,1540,303,1237,1210,57,1122,10,19,0,2,27,1184,201,983,959,52,884,5,18,0,0,24,814,668,146,4.82013E+11,15000US482013132003,4.82013E+11," 34,302 ",125,253,278,197,9493333.338,20174.20441, 15 ,29.660023,32.590856,23.094959,14.7%
1320,1320,48,201,520300,3,1593,654,1593,790,803,782,635,47,2,96,0,2,21,1223,527,696,682,551,44,2,83,0,2,14,654,574,80,4.82015E+11,15000US482015203003,4.82015E+11," 34,310 ",445,270,145,292,6168324.732,12412.04154, 39 ,23.4375,12.586806,25.347222,38.6%
492,492,48,201,314001,1,25,24,25,7,18,17,5,0,0,12,0,0,1,25,7,18,17,5,0,0,12,0,0,1,24,15,9,4.82013E+11,15000US482013140011,4.82013E+11," 34,314 ",92,79,231,135,10922718.12,16273.23949, 17 ,14.711359,43.01676,25.139665,17.1%
615,615,48,201,332200,2,2432,800,2432,842,1590,1579,22,1550,2,3,0,2,11,1734,495,1239,1231,17,1207,2,3,0,2,8,800,726,74,4.82013E+11,15000US482013322002,4.82013E+11," 34,336 ",890,462,315,59,20017034.39,19094.66892, 52 ,26.767092,18.25029,3.418308,51.6%
710,710,48,201,341000,4,390,150,390,85,305,297,230,38,1,25,0,3,8,276,52,224,217,175,21,1,19,0,1,7,150,149,1,4.82013E+11,15000US482013410004,4.82013E+11," 34,484 ",142,283,361,198,1787284.666,6401.64585, 14 ,28.760163,36.686992,20.121951,14.4%
155,155,48,201,221700,1,1423,384,1423,1242,181,176,143,13,5,9,0,6,5,963,803,160,158,129,11,5,8,0,5,2,384,353,31,4.82012E+11,15000US482012217001,4.82012E+11," 34,534 ",626,234,123,8,4088730.742,8372.429172, 63 ,23.612513,12.411705,0.807265,63.2%
1307,1307,48,201,511500,5,1317,695,1317,539,778,761,696,40,3,20,0,2,17,1078,392,686,671,617,31,3,19,0,1,15,695,629,66,4.82015E+11,15000US482015115005,4.82015E+11," 34,620 ",67,203,132,291,5466722.384,9404.015852, 10 ,29.292929,19.047619,41.991342,9.7%
499,499,48,201,314002,5,2650,1185,2650,246,2404,2371,548,378,1,1440,2,2,33,2425,232,2193,2163,527,317,0,1315,2,2,30,1185,1127,58,4.82013E+11,15000US482013140025,4.82013E+11," 34,668 ",0,38,183,1127,7358149.87,10766.01906, -   ,2.818991,13.575668,83.605341,0.0%
1371,1371,48,201,522201,1,1460,510,1460,1168,292,285,133,105,2,40,0,5,7,953,738,215,213,108,70,2,31,0,2,2,510,395,115,4.82015E+11,15000US482015222011,4.82015E+11," 34,677 ",580,111,235,0,7262995.82,11261.60009, 63 ,11.987041,25.37797,0,62.6%
1123,1123,48,201,451002,1,1025,660,1025,304,721,694,251,372,3,64,0,4,27,856,227,629,609,234,311,3,59,0,2,20,660,572,88,4.82015E+11,15000US482014510021,4.82015E+11," 34,776 ",93,141,340,198,1411826.745,5008.986607, 12 ,18.264249,44.041451,25.647668,12.0%
560,560,48,201,330400,2,1779,546,1779,1126,653,643,76,561,1,1,0,4,10,1212,720,492,488,65,421,1,1,0,0,4,546,503,43,4.82013E+11,15000US482013304002,4.82013E+11," 34,798 ",542,425,150,176,18127956.85,22096.90279, 42 ,32.869296,11.600928,13.611756,41.9%
415,415,48,201,311100,1,1170,449,1170,1145,25,25,19,2,0,4,0,0,0,829,808,21,21,17,2,0,2,0,0,0,449,372,77,4.82013E+11,15000US482013111001,4.82013E+11," 34,800 ",574,151,62,36,13261701.27,21584.75708, 70 ,18.347509,7.533414,4.374241,69.7%
904,904,48,201,422301,2,1780,600,1780,611,1169,1139,67,1014,0,55,0,3,30,1226,411,815,794,58,694,0,41,0,1,21,600,547,53,4.82014E+11,15000US482014223012,4.82014E+11," 34,836 ",274,247,219,144,3206393.414,9110.289873, 31 ,27.941176,24.773756,16.289593,31.0%
876,876,48,201,421500,4,1785,927,1785,483,1302,1275,239,705,1,324,0,6,27,1461,362,1099,1077,217,552,1,302,0,5,22,927,795,132,4.82014E+11,15000US482014215004,4.82014E+11," 34,849 ",262,273,438,479,1354584.589,4686.387426, 18 ,18.801653,30.165289,32.988981,18.0%
213,213,48,201,231100,2,1466,443,1466,887,579,575,65,502,4,0,0,4,4,978,544,434,432,62,362,4,0,0,4,2,443,398,45,4.82012E+11,15000US482012311002,4.82012E+11," 34,917 ",499,207,115,0,4966593.372,10949.6177, 61 ,25.213155,14.007308,0,60.8%
1166,1166,48,201,452201,2,758,479,758,221,537,517,132,312,0,71,0,2,20,612,154,458,446,126,258,0,61,0,1,12,479,426,53,4.82015E+11,15000US482014522012,4.82015E+11," 34,931 ",0,168,204,167,2239233.727,6193.868245, -   ,31.168831,37.847866,30.983302,0.0%
132,132,48,201,220900,2,995,315,995,858,137,136,20,105,2,9,0,0,1,681,575,106,105,18,77,1,9,0,0,1,315,280,35,4.82012E+11,15000US482012209002,4.82012E+11," 34,945 ",363,135,73,27,6451524.381,11912.83806, 61 ,22.575251,12.207358,4.51505,60.7%
1444,1444,48,201,532200,1,1078,676,1078,392,686,681,54,619,1,3,0,4,5,718,269,449,445,46,394,1,3,0,1,4,676,385,291,4.82015E+11,15000US482015322001,4.82015E+11," 35,000 ",142,121,66,0,2691417.993,7418.444205, 43 ,36.778115,20.06079,0,43.2%
1357,1357,48,201,521700,3,2109,944,2109,1551,558,542,198,287,4,51,0,2,16,1510,1070,440,428,172,207,1,46,0,2,12,944,793,151,4.82015E+11,15000US482015217003,4.82015E+11," 35,030 ",207,518,64,163,8912151.442,12235.15738, 22 ,54.411765,6.722689,17.121849,21.7%
1347,1347,48,201,521400,3,1478,458,1478,1129,349,346,318,9,0,15,0,4,3,1081,764,317,315,289,7,0,15,0,4,2,458,427,31,4.82015E+11,15000US482015214003,4.82015E+11," 35,053 ",497,237,174,34,5947066.702,12996.06011, 53 ,25.159236,18.471338,3.609342,52.8%
759,759,48,201,410702,2,1459,763,1459,400,1059,1025,770,50,1,197,2,5,34,1350,335,1015,984,737,50,1,190,2,4,31,763,676,87,4.82014E+11,15000US482014107022,4.82014E+11," 35,057 ",36,60,55,498,4023275.83,8364.944746, 6 ,9.244992,8.474576,76.733436,5.5%
160,160,48,201,221900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+11,15000US482012219001,4.82012E+11," 35,066 ",466,148,97,10,5927179.575,14477.79245, 65 ,20.527046,13.453537,1.386963,64.6%
762,762,48,201,410800,3,1086,682,1086,313,773,745,666,29,1,48,1,0,28,934,247,687,665,596,26,1,41,1,0,22,682,604,78,4.82014E+11,15000US482014108003,4.82014E+11," 35,086 ",196,151,190,400,3467070.269,7503.514793, 21 ,16.115261,20.277481,42.689434,20.9%
533,533,48,201,321300,1,2122,838,2122,1710,412,402,126,249,1,26,0,0,10,1375,1072,303,300,114,164,1,21,0,0,3,838,715,123,4.82013E+11,15000US482013213001,4.82013E+11," 35,198 ",431,119,183,55,3448356.275,10646.02767, 55 ,15.101523,23.22335,6.979695,54.7%
158,158,48,201,221800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+11,15000US482012218001,4.82012E+11," 35,218 ",765,154,115,32,1396869.294,23925.99162, 72 ,14.446529,10.787992,3.001876,71.8%
667,667,48,201,334001,1,1409,547,1409,567,842,807,150,607,0,45,0,5,35,938,360,578,556,123,392,0,37,0,4,22,547,505,42,4.82013E+11,15000US482013340011,4.82013E+11," 35,293 ",269,158,329,43,6508619.832,13354.89258, 34 ,19.774718,41.176471,5.381727,33.7%
379,379,48,201,254500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+11,15000US482012545002,4.82013E+11," 35,302 ",581,156,59,67,3923982.649,12867.43473, 67 ,18.076477,6.836616,7.763615,67.3%
251,251,48,201,232800,1,9,2,9,0,9,9,0,9,0,0,0,0,0,7,0,7,7,0,7,0,0,0,0,0,2,2,0,4.82012E+11,15000US482012328001,4.82012E+11," 35,346 ",261,320,418,203,919169.6401,11659.25518, 22 ,26.622296,34.775374,16.888519,21.7%
1188,1188,48,201,452802,1,3239,1086,3239,1737,1502,1468,99,832,7,520,1,9,34,2086,1071,1015,997,86,487,4,415,1,4,18,1086,953,133,4.82015E+11,15000US482014528021,4.82015E+11," 35,446 ",501,598,333,339,6892975.438,10534.35773, 28 ,33.766234,18.802936,19.141728,28.3%
1053,1053,48,201,432901,1,2638,910,2638,2136,502,493,108,325,2,41,0,17,9,1770,1399,371,364,82,236,2,36,0,8,7,910,817,93,4.82014E+11,15000US482014329011,4.82014E+11," 35,500 ",1039,250,95,111,11211375.65,16639.00674, 69 ,16.722408,6.354515,7.424749,69.5%
1501,1501,48,201,540501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015405013,4.82015E+11," 35,506 ",547,483,196,146,203890.0471,7415.789817, 40 ,35.204082,14.285714,10.641399,39.9%
525,525,48,201,321000,3,1369,805,1369,923,446,435,113,280,1,41,0,0,11,887,558,329,324,95,201,1,27,0,0,5,805,484,321,4.82013E+11,15000US482013210003,4.82013E+11," 35,513 ",244,329,159,71,2334639.86,6510.725046, 30 ,40.971357,19.800747,8.841843,30.4%
215,215,48,201,231200,1,3466,1030,3466,1242,2224,2213,81,2120,7,5,0,0,11,2120,728,1392,1389,63,1317,7,2,0,0,3,1030,955,75,4.82012E+11,15000US482012312001,4.82012E+11," 35,546 ",814,483,475,62,51168361.61,42745.25579, 44 ,26.335878,25.899673,3.380589,44.4%
1184,1184,48,201,452700,4,97,40,97,12,85,84,4,35,0,41,4,0,1,75,8,67,66,4,25,0,34,3,0,1,40,32,8,4.82015E+11,15000US482014527004,4.82015E+11," 35,596 ",116,285,275,49,6665900.712,23239.66019, 16 ,39.310345,37.931034,6.758621,16.0%
5,5,48,157,670102,1,2270,739,2270,940,1330,1321,35,1258,2,24,0,2,9,1568,603,965,959,29,905,2,21,0,2,6,739,693,46,4.81577E+11,15000US481576701021,4.81577E+11," 35,600 ",135,487,488,144,8460550.249,11680.48543, 11 ,38.835726,38.91547,11.483254,10.8%
189,189,48,201,230200,4,1346,562,1346,238,1108,1094,46,1029,1,7,0,11,14,1039,155,884,877,35,827,1,7,0,7,7,562,498,64,4.82012E+11,15000US482012302004,4.82012E+11," 35,625 ",254,324,250,77,18940977.6,22484.15939, 28 ,35.801105,27.624309,8.508287,28.1%
242,242,48,201,232500,1,3135,865,3135,2109,1026,1014,407,582,9,11,0,5,12,2300,1464,836,830,373,440,6,8,0,3,6,865,797,68,4.82012E+11,15000US482012325001,4.82012E+11," 35,625 ",949,658,329,120,124157968.4,57391.891, 46 ,32.003891,16.001946,5.836576,46.2%
1175,1175,48,201,452400,4,2039,679,2039,1011,1028,1013,149,275,0,587,0,2,15,1465,664,801,789,130,166,0,491,0,2,12,679,647,32,4.82015E+11,15000US482014524004,4.82015E+11," 35,625 ",142,375,230,38,6856613.367,19866.10885, 18 ,47.770701,29.299363,4.840764,18.1%
87,87,48,201,211500,4,835,258,835,787,48,48,40,7,0,1,0,0,0,583,543,40,40,34,5,0,1,0,0,0,258,226,32,4.82012E+11,15000US482012115004,4.82012E+11," 35,687 ",277,39,40,36,4162662.514,13601.86866, 71 ,9.94898,10.204082,9.183673,70.7%
966,966,48,201,430700,2,1338,959,1338,183,1155,1139,808,38,5,282,0,6,16,1139,142,997,985,746,30,5,200,0,4,12,959,856,103,4.82014E+11,15000US482014307002,4.82014E+11," 35,714 ",143,301,306,430,9493845.037,13958.34911, 12 ,25.508475,25.932203,36.440678,12.1%
484,484,48,201,313700,2,1504,640,1504,169,1335,1323,24,1294,0,5,0,0,12,1188,111,1077,1068,23,1040,0,5,0,0,9,640,576,64,4.82013E+11,15000US482013137002,4.82013E+11," 35,769 ",236,387,399,60,9707702.687,14441.7366, 22 ,35.767098,36.876155,5.545286,21.8%
646,646,48,201,333300,1,1511,484,1511,1205,306,293,180,79,3,30,1,0,13,994,751,243,234,149,57,2,25,1,0,9,484,443,41,4.82013E+11,15000US482013333001,4.82013E+11," 35,833 ",449,391,79,50,29123126.83,29525.88487, 46 ,40.350877,8.152735,5.159959,46.3%
133,133,48,201,221000,1,1768,539,1768,1158,610,598,208,378,0,6,0,6,12,1213,740,473,464,178,278,0,4,0,4,9,539,421,118,4.82012E+11,15000US482012210001,4.82012E+11," 35,848 ",681,127,130,32,11757229.08,18849.46551, 70 ,13.092783,13.402062,3.298969,70.2%
530,530,48,201,321100,3,978,295,978,672,306,299,230,16,1,43,5,4,7,668,428,240,235,190,13,1,25,3,3,5,295,283,12,4.82013E+11,15000US482013211003,4.82013E+11," 35,852 ",178,122,181,0,4874384.331,15871.21519, 37 ,25.363825,37.629938,0,37.0%
566,566,48,201,330600,2,2095,709,2095,740,1355,1342,94,1174,2,72,0,0,13,1438,492,946,938,80,795,2,61,0,0,8,709,655,54,4.82013E+11,15000US482013306002,4.82013E+11," 35,855 ",257,202,392,231,17493322.05,18682.89041, 24 ,18.669131,36.229205,21.349353,23.8%
218,218,48,201,231300,1,1793,649,1793,549,1244,1240,70,1159,5,0,1,5,4,1202,309,893,891,65,819,2,0,1,4,2,649,546,103,4.82012E+11,15000US482012313001,4.82012E+11," 35,871 ",289,422,282,116,34757195.49,30845.43077, 26 ,38.052299,25.428314,10.459874,26.1%
142,142,48,201,221300,2,879,245,879,764,115,113,92,18,3,0,0,0,2,570,473,97,95,79,15,1,0,0,0,2,245,226,19,4.82012E+11,15000US482012213002,4.82012E+11," 35,882 ",80,125,13,0,3594261.132,12257.10462, 37 ,57.33945,5.963303,0,36.7%
536,536,48,201,321600,3,15,6,15,6,9,9,5,0,0,4,0,0,0,12,3,9,9,5,0,0,4,0,0,0,6,6,0,4.82013E+11,15000US482013216003,4.82013E+11," 35,893 ",181,315,184,54,1075323.528,5340.717566, 25 ,42.915531,25.06812,7.356948,24.7%
1222,1222,48,201,453700,4,2181,803,2181,807,1374,1348,146,975,3,222,1,1,26,1506,525,981,958,134,638,3,181,1,1,23,803,703,100,4.82015E+11,15000US482014537004,4.82015E+11," 35,927 ",140,353,399,144,4748464.648,9823.675598, 14 ,34.073359,38.513514,13.899614,13.5%
951,951,48,201,423401,2,1762,683,1762,341,1421,1402,428,907,4,46,9,8,19,1190,201,989,976,271,660,2,39,2,2,13,683,647,36,4.82014E+11,15000US482014234012,4.82014E+11," 36,000 ",159,167,346,191,4284028.038,8505.319559, 18 ,19.351101,40.0927,22.132097,18.4%
633,633,48,201,332900,1,2352,721,2352,2207,145,139,96,39,3,1,0,0,6,1517,1390,127,124,87,35,1,1,0,0,3,721,622,99,4.82013E+11,15000US482013329001,4.82013E+11," 36,036 ",1087,458,228,17,7677503.731,12636.09274, 61 ,25.586592,12.73743,0.949721,60.7%
414,414,48,201,311000,5,1927,700,1927,1875,52,52,36,13,0,0,0,3,0,1399,1350,49,49,34,13,0,0,0,2,0,700,589,111,4.82013E+11,15000US482013110005,4.82013E+11," 36,042 ",535,227,57,14,4538665.111,10321.43496, 64 ,27.2509,6.842737,1.680672,64.2%
664,664,48,201,333902,1,3476,1219,3476,2173,1303,1275,510,575,6,178,3,3,28,2349,1357,992,975,444,391,6,129,3,2,17,1219,1153,66,4.82013E+11,15000US482013339021,4.82013E+11," 36,047 ",400,305,549,227,21922940.44,23348.51284, 27 ,20.594193,37.069548,15.327481,27.0%
750,750,48,201,410500,3,590,399,590,101,489,478,417,16,4,39,0,2,11,554,93,461,453,394,16,4,37,0,2,8,399,348,51,4.82014E+11,15000US482014105003,4.82014E+11," 36,270 ",28,153,172,362,2770007.106,7720.711897, 4 ,21.398601,24.055944,50.629371,3.9%
51,51,48,201,210500,1,1399,486,1399,1317,82,80,55,24,0,1,0,0,2,1005,932,73,71,50,20,0,1,0,0,2,486,432,54,4.82012E+11,15000US482012105001,4.82012E+11," 36,331 ",407,201,96,64,6256493.884,10972.62901, 53 ,26.171875,12.5,8.333333,53.0%
886,886,48,201,421800,2,1220,736,1220,390,830,812,247,518,10,34,0,3,18,907,268,639,624,214,373,9,28,0,0,15,736,590,146,4.82014E+11,15000US482014218002,4.82014E+11," 36,417 ",71,276,271,139,1528137.818,5648.518506, 9 ,36.459709,35.799207,18.361955,9.4%
585,585,48,201,331300,3,787,325,787,56,731,729,1,728,0,0,0,0,2,626,29,597,596,1,595,0,0,0,0,1,325,301,24,4.82013E+11,15000US482013313003,4.82013E+11," 36,429 ",277,171,238,80,15559238.8,16573.99453, 36 ,22.32376,31.070496,10.443864,36.2%
275,275,48,201,233400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+11,15000US482012334002,4.82012E+11," 36,528 ",313,230,240,58,5791865.825,22179.15469, 37 ,27.348395,28.537455,6.896552,37.2%
921,921,48,201,422600,3,2371,1006,2371,890,1481,1453,944,449,2,55,1,2,28,1806,574,1232,1215,829,334,2,49,1,0,17,1006,825,181,4.82014E+11,15000US482014226003,4.82014E+11," 36,549 ",458,802,689,543,7726384.892,13416.74215, 18 ,32.182986,27.648475,21.789727,18.4%
1189,1189,48,201,452802,2,2710,847,2710,1186,1524,1492,127,660,2,702,0,1,32,1860,742,1118,1098,108,423,2,565,0,0,20,847,800,47,4.82015E+11,15000US482014528022,4.82015E+11," 36,563 ",353,490,384,85,7082602.299,10644.34174, 27 ,37.347561,29.268293,6.478659,26.9%
85,85,48,201,211500,2,2190,687,2190,1862,328,321,84,220,5,9,2,1,7,1509,1256,253,247,65,170,4,5,2,1,6,687,631,56,4.82012E+11,15000US482012115002,4.82012E+11," 36,569 ",804,426,185,136,16329424.55,16988.57487, 52 ,27.466151,11.927789,8.768536,51.8%
1598,1598,48,201,552400,3,1049,400,1049,348,701,645,181,415,0,47,2,0,56,634,186,448,430,137,256,0,35,2,0,18,400,378,22,4.82016E+11,15000US482015524003,4.82016E+11," 36,623 ",302,510,433,267,3094328.713,13770.49253, 20 ,33.730159,28.637566,17.65873,20.0%
575,575,48,201,330900,2,1245,425,1245,762,483,475,101,356,1,17,0,0,8,822,475,347,340,86,241,1,12,0,0,7,425,347,78,4.82013E+11,15000US482013309002,4.82013E+11," 36,638 ",266,247,130,53,46983945.56,32345.10789, 38 ,35.488506,18.678161,7.614943,38.2%
1583,1583,48,201,551600,1,4,1,4,0,4,4,0,0,0,4,0,0,0,4,0,4,4,0,0,0,4,0,0,0,1,1,0,4.82016E+11,15000US482015516001,4.82016E+11," 36,680 ",429,593,418,243,1294156.261,11850.25464, 25 ,35.2347,24.836601,14.438503,25.5%
153,153,48,201,221600,3,1527,410,1527,1270,257,248,202,17,1,25,0,3,9,1018,800,218,214,181,10,1,20,0,2,4,410,395,15,4.82012E+11,15000US482012216003,4.82012E+11," 36,683 ",590,252,61,57,16017136.43,22734.60207, 61 ,26.25,6.354167,5.9375,61.5%
1139,1139,48,201,451402,1,3108,1664,3108,801,2307,2251,1013,1038,7,165,3,25,56,2394,548,1846,1811,895,750,6,144,3,13,35,1664,1543,121,4.82015E+11,15000US482014514021,4.82015E+11," 36,684 ",354,323,679,701,11775721.11,15300.38439, 17 ,15.702479,33.009237,34.078755,17.2%
1344,1344,48,201,521300,4,2172,872,2172,1349,823,806,501,108,2,191,0,4,17,1594,887,707,698,440,86,2,166,0,4,9,872,808,64,4.82015E+11,15000US482015213004,4.82015E+11," 36,750 ",498,418,257,100,10719400.2,14596.38573, 39 ,32.835821,20.188531,7.85546,39.1%
145,145,48,201,221300,5,2455,672,2455,2153,302,286,242,34,2,8,0,0,16,1639,1383,256,247,212,26,2,7,0,0,9,672,613,59,4.82012E+11,15000US482012213005,4.82012E+11," 36,764 ",1032,460,109,0,8429490.831,12303.51452, 64 ,28.732042,6.808245,0,64.5%
925,925,48,201,422701,3,1995,608,1995,1423,572,562,443,58,3,56,0,2,10,1435,950,485,479,381,43,1,52,0,2,6,608,579,29,4.82014E+11,15000US482014227013,4.82014E+11," 36,842 ",518,265,162,103,10437995.68,13385.48913, 49 ,25.28626,15.458015,9.828244,49.4%
365,365,48,201,251901,2,122,51,122,6,116,116,109,0,0,7,0,0,0,91,3,88,88,82,0,0,6,0,0,0,51,43,8,4.82013E+11,15000US482012519012,4.82013E+11," 37,000 ",143,132,24,54,13922723.87,19995.78752, 41 ,37.393768,6.798867,15.29745,40.5%
594,594,48,201,331601,1,2072,767,2072,125,1947,1944,14,1918,3,9,0,0,3,1562,69,1493,1492,13,1469,2,8,0,0,1,767,723,44,4.82013E+11,15000US482013316011,4.82013E+11," 37,071 ",278,475,297,105,14234874.05,18457.03043, 24 ,41.125541,25.714286,9.090909,24.1%
1550,1550,48,201,543200,3,1599,713,1599,860,739,714,507,159,0,47,0,1,25,1113,539,574,564,435,87,0,41,0,1,10,713,509,204,4.82015E+11,15000US482015432003,4.82015E+11," 37,120 ",217,280,249,94,15841363.96,27796.4316, 26 ,33.333333,29.642857,11.190476,25.8%
1153,1153,48,201,451800,3,1330,619,1330,574,756,732,268,274,0,189,1,0,24,968,387,581,567,218,178,0,170,1,0,14,619,422,197,4.82015E+11,15000US482014518003,4.82015E+11," 37,179 ",226,267,260,290,7024093.597,10567.1323, 22 ,25.599233,24.928092,27.80441,21.7%
1338,1338,48,201,521200,1,2601,821,2601,2348,253,246,163,36,1,39,0,7,7,1672,1465,207,202,148,21,1,29,0,3,5,821,675,146,4.82015E+11,15000US482015212001,4.82015E+11," 37,197 ",971,203,97,165,5177026.726,9354.09015, 68 ,14.13649,6.754875,11.490251,67.6%
495,495,48,201,314002,1,1493,903,1493,143,1350,1329,254,533,0,529,1,12,21,1373,130,1243,1224,241,467,0,503,1,12,19,903,824,79,4.82013E+11,15000US482013140021,4.82013E+11," 37,198 ",0,120,181,458,1464862.217,5030.578147, -   ,15.810277,23.847167,60.342556,0.0%
385,385,48,201,310300,2,743,356,743,565,178,165,110,28,2,20,0,5,13,581,418,163,153,105,23,2,18,0,5,10,356,294,62,4.82013E+11,15000US482013103002,4.82013E+11," 37,200 ",270,90,206,89,2435188.097,7209.283183, 41 ,13.740458,31.450382,13.587786,41.2%
1034,1034,48,201,432400,2,2124,1208,2124,874,1250,1204,205,885,1,103,0,10,46,1630,617,1013,976,181,695,1,93,0,6,37,1208,1049,159,4.82014E+11,15000US482014324002,4.82014E+11," 37,303 ",95,484,292,231,11971155.41,14805.43302, 9 ,43.920145,26.497278,20.961887,8.6%
1022,1022,48,201,432002,3,1940,1116,1940,842,1098,1039,603,281,3,149,0,3,59,1611,628,983,936,551,253,2,128,0,2,47,1116,1007,109,4.82014E+11,15000US482014320023,4.82014E+11," 37,386 ",60,244,434,306,2494627.054,7706.410002, 6 ,23.371648,41.570881,29.310345,5.7%
1622,1622,48,201,553200,4,529,171,529,447,82,78,44,28,0,3,2,1,4,363,304,59,57,31,22,0,2,2,0,2,171,163,8,4.82016E+11,15000US482015532004,4.82016E+11," 37,396 ",290,129,85,12,3497731.078,14767.62451, 56 ,25,16.472868,2.325581,56.2%
114,114,48,201,220300,2,976,287,976,898,78,77,69,7,0,1,0,0,1,660,594,66,65,59,5,0,1,0,0,1,287,262,25,4.82012E+11,15000US482012203002,4.82012E+11," 37,404 ",270,117,47,35,4974292.927,9947.034948, 58 ,24.946695,10.021322,7.462687,57.6%
583,583,48,201,331300,1,1419,551,1419,67,1352,1346,7,1335,3,1,0,0,6,1052,45,1007,1005,5,996,3,1,0,0,2,551,505,46,4.82013E+11,15000US482013313001,4.82013E+11," 37,411 ",116,344,354,81,18892996.81,20266.5618, 13 ,38.435754,39.553073,9.050279,13.0%
1170,1170,48,201,452202,2,2233,1240,2233,754,1479,1431,393,729,6,293,2,8,48,1780,567,1213,1182,359,564,5,246,2,6,31,1240,1066,174,4.82015E+11,15000US482014522022,4.82015E+11," 37,411 ",151,250,410,526,7174420.6,11340.75672, 11 ,18.698579,30.665669,39.34181,11.3%
605,605,48,201,331900,1,895,392,895,53,842,836,5,823,2,4,0,2,6,680,30,650,646,4,634,2,4,0,2,4,392,339,53,4.82013E+11,15000US482013319001,4.82013E+11," 37,500 ",193,297,203,10,7191534.027,11555.89863, 27 ,42.247511,28.876245,1.422475,27.5%
1376,1376,48,201,522301,2,2624,955,2624,1938,686,668,370,194,6,92,0,6,18,1774,1232,542,532,317,127,5,79,0,4,10,955,878,77,4.82015E+11,15000US482015223012,4.82015E+11," 37,530 ",734,389,160,199,8014052.278,13042.49312, 50 ,26.248313,10.796221,13.4278,49.5%
1386,1386,48,201,530100,1,973,391,973,847,126,121,42,71,0,8,0,0,5,672,567,105,100,33,60,0,7,0,0,5,391,321,70,4.82015E+11,15000US482015301001,4.82015E+11," 37,545 ",55,133,95,12,5070538.324,10997.35877, 19 ,45.084746,32.20339,4.067797,18.6%
408,408,48,201,310900,4,907,305,907,880,27,27,12,12,0,3,0,0,0,609,585,24,24,9,12,0,3,0,0,0,305,277,28,4.82013E+11,15000US482013109004,4.82013E+11," 37,604 ",305,95,34,0,4381059.574,10192.58667, 70 ,21.889401,7.834101,0,70.3%
1165,1165,48,201,452201,1,1252,752,1252,423,829,793,258,437,0,96,0,2,36,968,280,688,664,235,343,0,84,0,2,24,752,649,103,4.82015E+11,15000US482014522011,4.82015E+11," 37,614 ",71,65,269,247,4556718.553,9631.930303, 11 ,9.969325,41.257669,37.883436,10.9%
250,250,48,201,232702,3,2457,931,2457,1211,1246,1222,499,689,9,16,0,9,24,1723,772,951,933,448,459,8,11,0,7,18,931,875,56,4.82012E+11,15000US482012327023,4.82012E+11," 37,616 ",498,399,315,130,41608267.12,42625.00358, 37 ,29.731744,23.472429,9.687034,37.1%
720,720,48,201,350200,1,765,228,765,447,318,306,188,65,9,44,0,0,12,520,274,246,240,152,46,8,34,0,0,6,228,215,13,4.82014E+11,15000US482013502001,4.82014E+11," 37,620 ",208,329,287,179,7702084.622,16600.65791, 21 ,32.801595,28.614158,17.846461,20.7%
